"Bot","Bloco","Tracking","Category","Action","Condição de Execução"
"[DEV] SPD Solucoes","[S.2.0.1] [HTTP] Api Consulta Status Protocolo","Track ""SPD Solucoes {state.name} exibicao""","SPD Solucoes {{state.name}} exibicao","Exibicao","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.2.0.1] [HTTP] Api Consulta Status Protocolo","Tracking ""api resumo""","SPD Maquina Safrapay {{state.name}} api resumo","{{idSessao}} | {{contact.identity}} | {{calendar.datetime}} | {{config.urlCHT}}/chat-assistente/protocolos/v1/protocolos/{{numeroProtocolo}} | GET| {{statusConsultaProtocolo}} | {{bodyConsultaProtocolo}}","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.2.2.0] [MSG] Consultar Outro Protocolo","Track ""SPD Solucoes {state.name} exibicao""","SPD Solucoes {{state.name}} exibicao","Exibicao","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.2.2.0] [INPUT] Consultar Outro Protocolo","Track ""SPD Solucoes {state.name} validação""","SPD Solucoes {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Solucoes","[S.2.2.0] [INPUT] Consultar Outro Protocolo","Track ""SPD Solucoes {state.name} input inesperado""","SPD Solucoes {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Solucoes","[S.2.1.0] [MSG] Mensagem Status Protocolo","Track ""SPD Solucoes {state.name} exibicao""","SPD Solucoes {{state.name}} exibicao","Exibicao","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.1.0.0][MSG] Menu Soluções","Track ""SPD Solucoes {state.name} exibicao""","SPD Solucoes {{state.name}} exibicao","Exibicao","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.1.0.0][INPUT] Menu Soluções","Track ""SPD Solucoes {state.name} validação""","SPD Solucoes {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Solucoes","[S.1.0.0][INPUT] Menu Soluções","Track ""SPD Solucoes {state.name} input inesperado""","SPD Solucoes {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Solucoes","[S.2.0.2][MSG] Protocolo Não Encontrado","Track ""SPD Solucoes {state.name} exibicao""","SPD Solucoes {{state.name}} exibicao","Exibicao","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.2.0.2] [INPUT] Protocolo Não Encontrado","Track ""Consulta de Protocolo""","Consulta de Protocolo","{{input.content}}","context exists variable: input.content "
"[DEV] SPD Solucoes","[S.2.0.2] [INPUT] Protocolo Não Encontrado","Track ""SPD Solucoes {state.name} validação""","SPD Solucoes {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Solucoes","[S.2.0.2] [INPUT] Protocolo Não Encontrado","Track ""SPD Solucoes {state.name} input inesperado""","SPD Solucoes {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Solucoes","[S.2.1.1][SET] Valida SLA","Track ""SPD Solucoes {state.name} validação""","SPD Solucoes {{state.name}} validação","{{numeroProtocolo}} | {{dentroDoPrazo}}","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.2.1.3][MSG] Protocolo fora do Prazo","Track ""SPD Solucoes {state.name} exibicao""","SPD Solucoes {{state.name}} exibicao","Exibicao","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.2.1.3][INPUT] Protocolo fora do Prazo","Track ""SPD Solucoes {state.name} validação""","SPD Solucoes {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Solucoes","[S.2.1.3][INPUT] Protocolo fora do Prazo","Track ""SPD Solucoes {state.name} input inesperado""","SPD Solucoes {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Solucoes","[S.2.1.4][HTTP] Atualizar Protocolo","Tracking ""api resumo""","SPD Maquina Safrapay {{state.name}} api resumo","{{idSessao}} | {{contact.identity}} | {{calendar.datetime}} | {{config.urlCHT}}/chat-assistente/protocolos/v1/protocolos/{{numeroProtocolo}}/ocorrencias | POST | {{bodySolucoesOcorrencia}} | {{bodySolucoesOcorrencia}}","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.2.1.4][HTTP] Atualizar Protocolo","Track ""SPD Solucoes {state.name} exibicao""","SPD Solucoes {{state.name}} exibicao","Exibicao","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.2.1.4][MSG] Atualizar Protocolo","Track ""SPD Solucoes {state.name} exibicao""","SPD Solucoes {{state.name}} exibicao","Exibicao","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.3.0.0][MSG] Menu Boletos","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.3.0.0][INPUT] Menu Boletos","Track ""{state.name} validação""","{{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Solucoes","[S.3.0.0][INPUT] Menu Boletos","Track ""{state.name} input inesperado""","{{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Solucoes","[S.3.1.1][MSG] Consulta de Títulos","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.3.1.2][MSG] Consulta de Títulos 2","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.3.1.3][MSG] Consulta de Títulos 3","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.3.2.1][MSG] Emissão de Boleto","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.3.2.2][MSG] Emissão de Boleto 2","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.3.2.3][MSG] Emissão de Boleto 3","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.3.2.4][MSG] Emissão de Boleto 4","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.3.3.1][MSG] Consulta de boleto","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.3.3.2][MSG] Consulta de boleto 2","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.3.4.1][MSG] Botão Espécie 33","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.3.4.1][INPUT] Botão Espécie 33","Track ""{state.name} validação""","{{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Solucoes","[S.3.4.1][INPUT] Botão Espécie 33","Track ""{state.name} input inesperado""","{{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Solucoes","[S.3.4.2][MSG] Botão Restrições","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.3.4.3][MSG] Botão Como funciona","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.3.5.0][INPUT] Botão Saber Mais?","Track ""{state.name} validação""","{{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Solucoes","[S.3.5.0][INPUT] Botão Saber Mais?","Track ""{state.name} input inesperado""","{{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Solucoes","[3.4.2][MSG] Botão O que é?","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.3.6.1][MSG] Botão Boleto com QR Code PIX","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.3.6.1][INPUT] Botão Boleto com QR Code PIX","Track ""{state.name} validação""","{{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Solucoes","[S.3.6.1][INPUT] Botão Boleto com QR Code PIX","Track ""{state.name} input inesperado""","{{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Solucoes","[S.3.8.1][MSG] Boleto com QR Code PIX","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.3.8.2][MSG] Boleto com QR Code PIX 2","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.3.8.3][MSG] Boleto com QR Code PIX 3","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.3.8.4][MSG] Boleto com QR Code PIX 4","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.3.7.1][MSG] Boleto Ativado Botão","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] SPD Solucoes","[S.3.7.1][INPUT] Boleto Ativado Botão","Track ""{state.name} validação""","{{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Solucoes","[S.3.7.1][INPUT] Boleto Ativado Botão","Track ""{state.name} input inesperado""","{{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Main","[M.1.0.0][MSG][HTTP] Boas vindas","Track ""SPD Main {state.name} exibição""","SPD Main {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Main","[M.1.0.0][MSG][HTTP] Boas vindas","Track ""SPD Main id sessao""","SPD Main id sessao","{{calendar.datetime}} | {{contact.identity}} | {{idSessao}}","Sem condicionais para execução"
"[DEV] SPD Main","[M.1.0.0][MSG][HTTP] Boas vindas","Track ""SPD Main input inicial""","SPD Main boas vindas input inicial","{{input.content}}","context exists variable: input.content "
"[DEV] SPD Main","[M.1.0.0][MSG][HTTP] Boas vindas","Track ""SPD Main {state.name} api resumo""","SPD Main {{state.name}} api resumo","{{idSessao}} | {{contact.identity}} | {{calendar.datetime}} | {{config.urlToken}}/api/oauth/token | {{encodingUrl}} | {{statusToken}} | {{bodyToken}}","Sem condicionais para execução"
"[DEV] SPD Main","[M.2.0.0][MSG] Solicita CPF","Track ""SPD Main {state.name} exibição""","SPD Main {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Main","[M.3.0.0][MSG][HTTP] Verifica contas","Tracking ""SPD Main {state.name} quantidade de contas""","SPD Main {{state.name}} quantidade de contas","{{contas@quantidadeContas}}","context exists variable: contas@quantidadeContas "
"[DEV] SPD Main","[M.3.0.0][MSG][HTTP] Verifica contas","Track ""SPD Main script error""","SPD Main script error","{{exibeSelecionarContas@tracking}}","context equals variable: exibeSelecionarContas@error value: trueand context exists variable: exibeSelecionarContas@tracking "
"[DEV] SPD Main","[M.3.0.0][MSG][HTTP] Verifica contas","Track ""SPD Main {state.name} api status""","SPD Main {{state.name}} api status","{{apiStatus}}","context exists variable: apiStatus "
"[DEV] SPD Main","[M.3.0.0][MSG][HTTP] Verifica contas","Tracking ""api resumo""","SPD Main {{state.name}} api resumo","{{idSessao}} | {{contact.identity}} | {{calendar.datetime}} | {{config.urlCHT}}/chat-assistente/contas-pessoa-juridica/v1/shortnames-vinculados?cpf={{doc}} | GET | {{statusContas}} | {{bodyContas}}","Sem condicionais para execução"
"[DEV] SPD Main","[M.3.1.0][MSG]Seleciona conta","Track ""SPD Main {state.name} exibição""","SPD Main {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Main","[M.3.0.1][MSG] Transbordo cliente não identificado","Track ""SPD Main {state.name} exibição""","SPD Main {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Main","[M.4.0.0][MSG][HTTP] Obtem EC","Track ""SPD Main {state.name} quantidade ec""","SPD Main {{state.name}} quantidade ec","{{ecList@ecQuantity}}","context exists variable: ecList@ecQuantity "
"[DEV] SPD Main","[M.4.0.0][MSG][HTTP] Obtem EC","Tracking ""api resumo""","SPD Main {{state.name}} api resumo","{{idSessao}} | {{contact.identity}} | {{calendar.datetime}} | {{config.urlCHT}}/vendas-servicos/clientes/dados-referencia-clientes/assistente-virtual/v1/shortnames/{{shortnameFull}}/usuarios | GET | {{statusUsuarios}} | {{bodyUsuarios}}","Sem condicionais para execução"
"[DEV] SPD Main","[M.4.0.0][MSG][HTTP] Obtem EC","Track ""SPD Main {state.name} api status""","SPD Main {{state.name}} api status","{{apiStatus}}","context exists variable: apiStatus "
"[DEV] SPD Main","[M.4.0.0][MSG][HTTP] Obtem EC","Track ""SPD Main script error""","SPD Main script error","{{exibeSelecionarEc@tracking}}","context equals variable: exibeSelecionarEc@error value: trueand context exists variable: exibeSelecionarEc@tracking "
"[DEV] SPD Main","[M.4.1.0][MSG] Selecionar EC","Track ""SPD Main {state.name} exibição""","SPD Main {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Main","[M.5.0.0][MSG] Menu Principal","Track ""SPD Main {state.name} exibição""","SPD Main {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Main","[M.5.3.0][MSG]Menu Conta Corrente","Track ""SPD Main {state.name} exibição""","SPD Main {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Main","[M.5.3.1][MSG] Menu Extratos","Track ""SPD Main {state.name} exibição""","SPD Main {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Main","[M.2.0.1][INPUT] Valida CPF","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Main","[M.2.0.1][INPUT] Valida CPF","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Main","[M.3.1.1][INPUT] Valida Seleção de conta","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Main","[M.3.1.1][INPUT] Valida Seleção de conta","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Main","[M.4.1.1][INPUT] Valida Seleção de ec","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Main","[M.4.1.1][INPUT] Valida Seleção de ec","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Main","[M.5.0.0][INPUT] Menu Principal","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Main","[M.5.0.0][INPUT] Menu Principal","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Main","[M.5.3.0][INPUT]Valida seleção menu conta corrente","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Main","[M.5.3.0][INPUT]Valida seleção menu conta corrente","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Main","[M.5.3.1][INPUT] Valida seleção menu extratos","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Main","[M.5.3.1][INPUT] Valida seleção menu extratos","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Main","[M.5.1.0][INPUT] Menu - Máquinas Safrapay","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Main","[M.5.1.0][INPUT] Menu - Máquinas Safrapay","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Main","[M.5.1.2][INPUT] Menu - Vendas","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] SPD Main","[M.5.1.2][INPUT] Menu - Vendas","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Intencoes","Intenções","Intenções","Intenções","{{input.intent.name}}","intent exists  "
"[DEV] SPD Intencoes","Intenções","intentAccuracy","Intent Accuracy","{{intentAccuracy}}","Sem condicionais para execução"
"[DEV] SPD Intencoes","Intenções","Resumo Intents low accuracy","Resumo Intents low accuracy","{{input.content}} | {{input.intent.name}} | {{input.intent.score}}","context equals variable: intentAccuracy value: abaixo"
"[DEV] SPD Intencoes","Intenções","Registro de eventos","scoreIntents","{{input.intent.score}}","intent exists  "
"[DEV] SPD Intencoes","BOT - Taxas e condições","autoserviço","autoservico","true","context notEquals variable: autoservico value: true"
"[DEV] SPD Intencoes","Fim do processo","Registro de eventos","SPD Intencoes {{state.name}} input inesperado","{{input.content}}","input notEquals  value: Sim,Não"
"[DEV] SPD Intencoes","Não entendimento","Registro de eventos","SPD Intencoes {{state.name}} input inesperado","{{input.content}}","intent notExists  "
"[DEV] SPD Intencoes","Áudio","Registro de eventos","SPD Intencoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Intencoes","Fim do processo - Sim","Registro de eventos","SPD Intencoes {{state.name}} input inesperado","{{input.content}}","intent notExists  "
"[DEV] SPD Intencoes","Resolutividade","Registro de eventos","SPD Intencoes {{state.name}} input inesperado","{{input.content}}","input notEquals  value: Sim,Não"
"[DEV] SPD Intencoes","Resolutividade - Não","Registro de eventos","SPD Intencoes {{state.name}} input inesperado","{{input.content}}","input notEquals  value: Linguagem difícil,Pouca informação,Não gostei das soluções,Outro motivo"
"[DEV] SPD Intencoes","Resolutividade - Não","Resolutividade Não Assunto","Resolutividade Não Assunto","{{assunto}}","Sem condicionais para execução"
"[DEV] SPD Intencoes","Resolutividade - Sim","Registro de eventos","SPD Intencoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Intencoes","Resolutividade - Sim","Resolutividade Sim Assunto","Resolutividade Sim Assunto","{{assunto}}","Sem condicionais para execução"
"[DEV] SPD Intencoes","4- Outro motivo","Registro de eventos","SPD Intencoes {{state.name}} input","{{input.content}}","Sem condicionais para execução"
"[DEV] SPD Intencoes","4- Outro motivo","Sugestão de melhoria resolutividade","Sugestão de melhoria resolutividade","{{assunto}}: {{input.content}}","Sem condicionais para execução"
"[DEV] SPD Intencoes","Pesquisa CES","Registro de eventos","SPD Intencoes {{state.name}} input inesperado","{{input.content}}","input notEquals  value: Muito Fácil,Fácil,Neutro,Difícil,Muito Difícil"
"[DEV] SPD Intencoes","Muito difícil","PESQUISA CES MUITO DIFÍCIL ASSUNTO","PESQUISA CES MUITO DIFÍCIL ASSUNTO","{{assunto}}","Sem condicionais para execução"
"[DEV] SPD Intencoes","Muito difícil","PESQUISA CES MUITO DIFÍCIL","PESQUISA CES MUITO DIFÍCIL","1","Sem condicionais para execução"
"[DEV] SPD Intencoes","Muito difícil","Registro de eventos","SPD Intencoes {{state.name}} input inesperado","{{input.content}}","input notEquals  value: Linguagem difícil,Pouca informação,Não gostei das soluções,Outro motivo"
"[DEV] SPD Intencoes","Muito difícil","OPÇÃO SELECIONADA DÍFICIL","OPÇÃO SELECIONADA MUITO DÍFICIl","{{assunto}}: {{input.content}}","input equals  value: Linguagem difícil,Pouca informação,Não gostei das soluções"
"[DEV] SPD Intencoes","Neutro","Pesquisa CES Neutro Assunto","Pesquisa CES Neutro Assunto","{{assunto}}","Sem condicionais para execução"
"[DEV] SPD Intencoes","Neutro","Pesquisa CES Neutro","Pesquisa CES Neutro","1","Sem condicionais para execução"
"[DEV] SPD Intencoes","Neutro","Registro de eventos","SPD Intencoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Intencoes","Muito Fácil","Pesquisa CES Muito fácil","Pesquisa CES Muito fácil","1","Sem condicionais para execução"
"[DEV] SPD Intencoes","Muito Fácil","Pesquisa CES Muito fácil assunto","Pesquisa CES Muito fácil assunto","{{assunto}}","Sem condicionais para execução"
"[DEV] SPD Intencoes","Muito Fácil","Registro de eventos","SPD Intencoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Intencoes","Outro Motivos [Muito Difícil]","Registro de eventos","SPD Intencoes {{state.name}} input","{{input.content}}","Sem condicionais para execução"
"[DEV] SPD Intencoes","Outro Motivos [Muito Difícil]","Sugestão de melhoria muito díficil","Sugestão de melhoria muito díficil","{{assunto}}: {{input.content}}","Sem condicionais para execução"
"[DEV] SPD Intencoes","atendimento","Registro de eventos","KBA","Data e hora: {{dataHora}} Nome: {{nome}} KBA: {{acao}}","Sem condicionais para execução"
"[DEV] SPD Intencoes","BOT - Soluções","autoservico","autoservico","true","context notEquals variable: autoservico value: true"
"[DEV] SPD Intencoes","Saudação","Registro de eventos","SPD Intencoes exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Intencoes","Autenticação","TRACNKING ""SPD INTENCOES KBA VALIDACAO""","SPD INTENCOES KBA VALIDACAO FASE 1","{{calendar.datetime}} | {{phone}} | {{idSessao}} | {{statusMFA}}","Sem condicionais para execução"
"[DEV] SPD Intencoes","Autenticação","Track ""MFA Lista telefones negados""","MFA Lista telefones negados","{{phone}} | {{statusMFA}}","context equals variable: statusMFA value: ELEVAR,BLOQUEAR,""ELEVAR"",""BLOQUEAR"",NEGAR,""NEGAR"""
"[DEV] SPD Intencoes","KBA","Registro de eventos","SPD Intencoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Intencoes","Pergunta","Registro de eventos","SPD Intencoes {{state.name}} input inesperado","{{input.content}}","input notEquals  value: 1,2,3,4"
"[DEV] SPD Intencoes","Resposta KBA","Registro de eventos","SPD Intencoes {{state.name}} api status","{{statusKbaValidar}}","Sem condicionais para execução"
"[DEV] SPD Intencoes","Resposta KBA","TRACNKING ""SPD INTENCOES KBA VALIDACAO FASE 2""","SPD INTENCOES KBA VALIDACAO FASE 2","{{calendar.datetime}} | {{phone}} | {{idSessao}} | {{acao}}","Sem condicionais para execução"
"[DEV] SPD Intencoes","Resposta KBA","Track ""MFA Lista telefones negados pos resposta""","MFA Lista telefones negados pos resposta","{{phone}} | {{acao}}","context equals variable: acao value: NEGAR,BLOQUEAR,""NEGAR"",""BLOQUEAR"""
"[DEV] SPD Intencoes","tentativas excedidas","Registro de eventos","SPD Intencoes {{state.name}} input inesperado","{{input.content}}","input notEquals  value: Tentar novamente,Menu principal,Encerrar"
"[DEV] SPD Intencoes","Outros","autoservico","autoservico","true","context notEquals variable: autoservico value: true"
"[DEV] SPD Intencoes","Extratos","autoservico","autoservico","true","context notEquals variable: autoservico value: true"
"[DEV] SPD Intencoes","Extratos","Registro de eventos","SPD Intencoes extratos input inesperado","{{input.content}}","input notEquals  value: Extrato vendas,Extrato recebimentos,Extrato conta"
"[DEV] SPD Intencoes","Pagar conta","autoservico","autoservico","true","context notEquals variable: autoservico value: true"
"[DEV] SPD Intencoes","Pix 2","autoservico","autoservico","true","context notEquals variable: autoservico value: true"
"[DEV] SPD Intencoes","antecipar","autoservico","autoservico","true","context notEquals variable: autoservico value: true"
"[DEV] SPD Intencoes","Ofensas","Registro de eventos","SPD Intencoes {{state.name}} input","{{input.content}}","Sem condicionais para execução"
"[DEV] SPD Intencoes","Difícil","PESQUISA CES DIFÍCIL ASSUNTO","PESQUISA CES DIFÍCIL ASSUNTO","{{assunto}}","Sem condicionais para execução"
"[DEV] SPD Intencoes","Difícil","PESQUISA CES DIFÍCIL","PESQUISA CES DIFÍCIL","1","Sem condicionais para execução"
"[DEV] SPD Intencoes","Difícil","Registro de eventos","SPD Intencoes {{state.name}} input inesperado","{{input.content}}","input notEquals  value: Linguagem difícil,Pouca informação,Não gostei das soluções,Outro motivo"
"[DEV] SPD Intencoes","Difícil","Opção selecionada díficil","Opção selecionada díficil","{{assunto}}: {{input.content}}","input equals  value: Linguagem difícil,Pouca informação,Não gostei das soluções"
"[DEV] SPD Intencoes","Outro Motivos [Difícil]","Registro de eventos","SPD Intencoes {{state.name}} input","{{input.content}}","Sem condicionais para execução"
"[DEV] SPD Intencoes","Outro Motivos [Difícil]","Sugestão de melhoria díficil","Sugestão de melhoria díficil","{{assunto}}: {{input.content}}","Sem condicionais para execução"
"[DEV] SPD Intencoes","Fácil","PESQUISA CES MUITO FÁCIL ASSUNTO","PESQUISA CES MUITO FÁCIL ASSUNTO","{{assunto}}","Sem condicionais para execução"
"[DEV] SPD Intencoes","Fácil","PESQUISA CES MUITO FÁCIL","PESQUISA CES MUITO FÁCIL","1","Sem condicionais para execução"
"[DEV] SPD Intencoes","Fácil","Registro de eventos","SPD Intencoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Intencoes","Finalização","Registro de eventos","SPD Intencoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Intencoes","Tracking Finalização","finalizaçãoContador","finalizaçãoContador","1","Sem condicionais para execução"
"[DEV] SPD Intencoes","Tracking Finalização","retenção bruta","retenção bruta","{{atendimento}}","Sem condicionais para execução"
"[DEV] SPD Intencoes","Tracking Finalização","retenção liquida","retenção liquida","bot | {{autoservico}}","Sem condicionais para execução"
"[DEV] SPD Intencoes","Tracking Finalização","retenção total","retenção total","{{atendimento}} | {{autoservico}}","Sem condicionais para execução"
"[DEV] SPD Intencoes","Saudação fim","Registro de eventos","SPD Intencoes saudação fim input","{{input.content}}","Sem condicionais para execução"
"[DEV] SPD Intencoes","Inatividade","Inatividade","inatividade","1","Sem condicionais para execução"
"[DEV] SPD Intencoes","Inatividade","Registro de eventos","SPD Intencoes inatividade exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Intencoes","Não entendimento 2","Registro de eventos","SPD Intencoes {{state.name}} input inesperado","{{input.content}}","input notEquals  value: Menu principal,Encerrar"
"[DEV] SPD Intencoes","Nào entendimento 1","Registro de eventos","SPD Intencoes {{state.name}} input inesperado","{{input.content}}","intent notExists  "
"[DEV] SPD Intencoes","Erro de API","Registro de eventos","SPD Intencoes {{state.name}} input inesperado","{{input.content}}","input notEquals  value: Menu Principal,Encerrar"
"[DEV] SPD Intencoes","Valida respostas BigID","Track ""SPD Intencoes {state.name} resultado respostas""","SPD Intencoes {{state.name}} resultado respostas","{{bigIdValidationBody@ResultMessage}}","context exists variable: bigIdValidationBody@ResultMessage "
"[DEV] SPD Intencoes","Input Inesperado BigID","""SPD Intencoes {state.name} input inesperado exibição""","SPD Intencoes {{state.name}} input inesperado exibição","Exibição","Sem condicionais para execução"
